,id,datetime,club_home,club_away,goal_home,goal_away,result,result_away,xG,xGA,xPoints,xPointsAway
38,14212,2020-09-20 15:00:00,Nantes,Saint-Etienne,2,2,1,1,1.33579,1.03738,1.5556,1.048
39,14213,2020-09-20 19:00:00,Marseille,Lille,1,1,1,1,0.865098,1.49471,0.8146,1.9018
40,14214,2020-09-25 19:00:00,Lille,Nantes,2,0,3,0,2.09387,0.660348,2.4891999999999994,0.3514
41,14215,2020-09-26 15:00:00,Saint-Etienne,Rennes,0,3,0,3,0.200419,1.37167,0.3608,2.4029
42,14216,2020-09-26 19:00:00,Marseille,Metz,1,1,1,1,0.864412,1.10713,1.1311,1.5553
43,14217,2020-09-27 11:00:00,Bordeaux,Nice,0,0,1,1,1.17944,0.645309,1.8173,0.8726
44,14218,2020-09-27 13:00:00,Dijon,Montpellier,2,2,1,1,1.60909,2.31217,0.8883,1.8849
45,14219,2020-09-27 13:00:00,Angers,Brest,3,2,3,0,1.11753,2.36408,0.5361,2.2727999999999997
46,14220,2020-09-27 13:00:00,Monaco,Strasbourg,3,2,3,0,1.56306,1.40652,1.4562,1.2474
47,14221,2020-09-27 13:00:00,Nimes,Lens,1,1,1,1,0.370624,1.37195,0.5217,2.2236000000000002
48,14222,2020-09-27 15:00:00,Lorient,Lyon,1,1,1,1,0.299841,0.818784,0.7813,1.8214000000000001
49,14223,2020-09-27 19:00:00,Reims,Paris Saint Germain,0,2,0,3,0.208814,3.93633,0.0269,2.9560999999999997
50,15806,2020-10-02 19:00:00,Paris Saint Germain,Angers,6,1,3,0,2.9145,0.943753,2.5892999999999997,0.2883
51,15807,2020-10-03 15:00:00,Lens,Saint-Etienne,2,0,3,0,2.13387,0.0932933,2.8573,0.0772
52,15808,2020-10-03 19:00:00,Nice,Nantes,2,1,3,0,1.9654,1.13528,1.9977000000000003,0.7424999999999999
53,15809,2020-10-04 11:00:00,Montpellier,Nimes,0,1,0,3,0.686408,0.588829,1.377,1.2234
54,15810,2020-10-04 13:00:00,Metz,Lorient,3,1,3,0,1.60054,0.853711,2.0090000000000003,0.7021999999999999
55,15811,2020-10-04 13:00:00,Bordeaux,Dijon,3,0,3,0,1.50071,0.237758,2.4666,0.3297
56,15812,2020-10-04 13:00:00,Brest,Monaco,1,0,3,0,0.732353,1.53192,0.7162999999999999,2.0141
57,15813,2020-10-04 13:00:00,Strasbourg,Lille,0,3,0,3,0.844783,1.95685,0.5178,2.2827
58,15814,2020-10-04 15:00:00,Rennes,Reims,2,2,1,1,2.09357,1.0506,2.1246,0.6528
59,15815,2020-10-04 19:00:00,Lyon,Marseille,1,1,1,1,3.14327,0.376941,2.8918000000000004,0.0646
60,15817,2020-10-16 17:00:00,Dijon,Rennes,1,1,1,1,1.10593,0.769376,1.6555,1.018
61,15822,2020-10-16 19:00:00,Nimes,Paris Saint Germain,0,4,0,3,0.138218,4.12316,0.0053,2.9903
62,15823,2020-10-17 15:00:00,Reims,Lorient,1,3,0,3,0.273331,2.81036,0.038400000000000004,2.9358
63,15819,2020-10-17 19:00:00,Marseille,Bordeaux,3,1,3,0,0.977647,0.508148,1.9136000000000002,0.7439
64,15825,2020-10-18 11:00:00,Strasbourg,Lyon,2,3,0,3,1.92587,4.16498,0.251,2.6534000000000004
65,15816,2020-10-18 13:00:00,Angers,Metz,1,1,1,1,1.09118,1.16356,1.1692,1.3549
66,15820,2020-10-18 13:00:00,Monaco,Montpellier,1,1,1,1,1.80187,0.109095,2.7596,0.1331
67,15821,2020-10-18 13:00:00,Nantes,Brest,3,1,3,0,1.90561,0.839348,2.2601,0.5156000000000001
68,15824,2020-10-18 15:00:00,Saint-Etienne,Nice,1,3,0,3,0.714171,2.52438,0.1971,2.694
69,15818,2020-10-18 19:00:00,Lille,Lens,4,0,3,0,2.90262,0.254965,2.8791,0.0744
70,15832,2020-10-23 19:00:00,Rennes,Angers,1,2,0,3,1.21675,1.20512,1.3818000000000001,1.3068
71,15835,2020-10-24 15:00:00,Lorient,Marseille,0,1,0,3,0.846635,0.880426,1.3052,1.3454
72,15831,2020-10-24 19:00:00,Paris Saint Germain,Dijon,4,0,3,0,4.08894,1.49175,2.7283,0.19569999999999999
73,15826,2020-10-25 14:00:00,Bordeaux,Nimes,2,0,3,0,1.92729,0.712337,2.3346,0.46590000000000004
74,15828,2020-10-25 14:00:00,Metz,Saint-Etienne,2,0,3,0,0.330896,0.631401,0.9085,1.6387
75,15829,2020-10-25 14:00:00,Montpellier,Reims,0,4,0,3,0.13909,4.33321,0.0025,2.9956
76,15833,2020-10-25 14:00:00,Brest,Strasbourg,0,3,0,3,0.732823,1.29304,0.7832000000000001,1.9262000000000001
77,15830,2020-10-25 16:00:00,Nice,Lille,1,1,1,1,0.866315,0.890546,1.3105,1.3437999999999999
78,15827,2020-10-25 20:00:00,Lyon,Monaco,4,1,3,0,3.43243,1.89348,2.3367,0.5061
79,15842,2020-10-31 16:00:00,Rennes,Brest,2,1,3,0,1.40289,1.03943,1.5924999999999998,1.1101
80,15839,2020-10-31 20:00:00,Nantes,Paris Saint Germain,0,3,0,3,1.63127,2.72536,0.6005,2.1908
81,15843,2020-11-01 12:00:00,Saint-Etienne,Montpellier,0,1,0,3,0.484542,0.937369,0.8764000000000001,1.7674
82,15836,2020-11-01 14:00:00,Angers,Nice,0,3,0,3,0.395203,2.78036,0.0653,2.8888999999999996
83,15837,2020-11-01 14:00:00,Dijon,Lorient,0,0,1,1,0.377123,1.14876,0.5237,2.1959
84,15840,2020-11-01 14:00:00,Nimes,Metz,0,1,0,3,0.78372,0.859238,1.2229,1.4284
85,15841,2020-11-01 14:00:00,Reims,Strasbourg,2,1,3,0,0.911301,1.42258,0.8375000000000001,1.8578000000000001
86,15838,2020-11-01 16:00:00,Monaco,Bordeaux,4,0,3,0,3.9375,0.204669,2.9926,0.004
87,15844,2020-11-01 20:00:00,Lille,Lyon,1,1,1,1,0.444747,0.421049,1.2546,1.2513
88,15847,2020-11-06 20:00:00,Strasbourg,Marseille,0,1,0,3,0.324201,0.0420124,1.5038,0.7934
89,15848,2020-11-07 16:00:00,Bordeaux,Montpellier,0,2,0,3,0.474622,1.59436,0.47,2.3149999999999995
90,15846,2020-11-07 20:00:00,Paris Saint Germain,Rennes,3,0,3,0,1.02539,0.855589,1.5207000000000002,1.1457000000000002
91,15852,2020-11-08 12:00:00,Brest,Lille,3,2,3,0,1.47256,2.97059,0.5052,2.3310000000000004
92,15850,2020-11-08 14:00:00,Nimes,Angers,1,5,0,3,1.66648,2.03947,1.0946,1.6379000000000001
93,15851,2020-11-08 14:00:00,Metz,Dijon,1,1,1,1,2.52379,2.43299,1.4398,1.3090000000000002
94,15853,2020-11-08 14:00:00,Lens,Reims,4,4,1,1,2.04125,1.02999,2.1571000000000002,0.5968
95,15854,2020-11-08 14:00:00,Lorient,Nantes,0,2,0,3,1.77629,1.46578,1.5932000000000002,1.1273000000000002
96,15849,2020-11-08 16:00:00,Nice,Monaco,1,2,0,3,0.782745,1.87829,0.5564,2.204
97,15855,2020-11-08 20:00:00,Lyon,Saint-Etienne,2,1,3,0,3.30537,1.46951,2.539,0.3289
98,15856,2020-11-20 18:00:00,Rennes,Bordeaux,0,1,0,3,1.95047,0.312448,2.6797,0.19690000000000002
99,15861,2020-11-20 20:00:00,Monaco,Paris Saint Germain,3,2,3,0,3.28236,2.01645,2.261,0.5576000000000001
100,15857,2020-11-21 16:00:00,Brest,Saint-Etienne,4,1,3,0,1.06599,1.08804,1.2923,1.3958000000000002
101,15863,2020-11-22 12:00:00,Nantes,Metz,1,1,1,1,1.48835,1.30332,1.4809999999999999,1.2239
102,15858,2020-11-22 14:00:00,Dijon,Lens,0,1,0,3,0.672083,1.28012,0.7176,1.9935
103,15862,2020-11-22 14:00:00,Montpellier,Strasbourg,4,3,3,0,2.65546,3.39205,0.9577,1.8493000000000002
104,15864,2020-11-22 14:00:00,Reims,Nimes,0,1,0,3,1.05404,0.955282,1.3471,1.246
105,15865,2020-11-22 16:00:00,Angers,Lyon,0,1,0,3,0.948811,1.12013,1.1592,1.5183
106,15859,2020-11-22 20:00:00,Lille,Lorient,4,0,3,0,3.37221,0.462287,2.8644,0.087
107,15834,2020-11-25 12:00:00,Lens,Nantes,1,1,1,1,0.875771,2.16695,0.40059999999999996,2.4106
108,15866,2020-11-27 20:00:00,Strasbourg,Rennes,1,1,1,1,0.802873,1.99479,0.4951,2.2804
109,15871,2020-11-28 16:00:00,Marseille,Nantes,3,1,3,0,2.7459,0.322283,2.8444000000000003,0.097
110,15874,2020-11-28 20:00:00,Paris Saint Germain,Bordeaux,2,2,1,1,2.52961,1.13676,2.3228,0.5099
111,15872,2020-11-29 12:00:00,Lyon,Reims,3,0,3,0,1.96635,0.334614,2.5716,0.279
112,15867,2020-11-29 14:00:00,Lens,Angers,1,3,0,3,1.3761,2.62737,0.5294,2.2742
113,15868,2020-11-29 14:00:00,Lorient,Montpellier,0,1,0,3,0.343499,1.47115,0.3644,2.4353
114,15869,2020-11-29 14:00:00,Monaco,Nimes,3,0,3,0,3.43581,0.208733,2.9423999999999997,0.0345
115,15870,2020-11-29 14:00:00,Metz,Brest,0,2,0,3,0.704986,1.32303,0.77,1.9421
116,15873,2020-11-29 16:00:00,Nice,Dijon,1,3,0,3,2.40463,0.980084,2.3876,0.4349
117,15875,2020-11-29 20:00:00,Saint-Etienne,Lille,1,1,1,1,0.982356,0.391883,2.0982999999999996,0.592
118,15883,2020-12-04 20:00:00,Nimes,Marseille,0,2,0,3,0.384633,2.16881,0.1717,2.7277
119,15885,2020-12-05 16:00:00,Rennes,Lens,0,2,0,3,0.503822,0.927878,0.8519,1.7981000000000003
120,15881,2020-12-05 20:00:00,Montpellier,Paris Saint Germain,1,3,0,3,1.98123,2.12699,1.2217,1.4905
121,15879,2020-12-06 12:00:00,Lille,Monaco,2,1,3,0,1.38745,0.669039,2.0195,0.7085
122,15876,2020-12-06 14:00:00,Angers,Lorient,2,0,3,0,1.91353,0.33512,2.5763000000000003,0.2714
123,15877,2020-12-06 14:00:00,Bordeaux,Brest,1,0,3,0,2.36548,0.170892,2.8109,0.1085
124,15878,2020-12-06 14:00:00,Dijon,Saint-Etienne,0,0,1,1,0.235832,0.675017,0.7467999999999999,1.8241
125,15882,2020-12-06 14:00:00,Nantes,Strasbourg,0,4,0,3,0.633507,3.19753,0.0786,2.8743
126,15884,2020-12-06 16:00:00,Reims,Nice,0,0,1,1,0.511453,0.570809,1.2237,1.3353
127,15880,2020-12-06 20:00:00,Metz,Lyon,1,3,0,3,1.2421,1.81122,0.9473,1.7792000000000001
128,15893,2020-12-11 20:00:00,Saint-Etienne,Angers,0,0,1,1,1.15801,0.751779,1.6722000000000001,1.0101
129,15890,2020-12-12 16:00:00,Marseille,Monaco,2,1,3,0,1.52748,1.70771,1.1801000000000001,1.4999
130,15887,2020-12-12 20:00:00,Lens,Montpellier,2,3,0,3,1.38862,1.61719,1.1409,1.5585
131,15892,2020-12-13 12:00:00,Nice,Rennes,0,1,0,3,0.791546,1.2598,0.9556,1.7386000000000001
132,15886,2020-12-13 14:00:00,Brest,Reims,2,1,3,0,2.97358,0.555087,2.8402000000000003,0.1036
133,15889,2020-12-13 14:00:00,Lorient,Nimes,3,0,3,0,2.82061,0.562896,2.7851999999999997,0.1362
134,15891,2020-12-13 14:00:00,Nantes,Dijon,1,1,1,1,1.88182,1.02506,2.067,0.6881999999999999
135,15894,2020-12-13 14:00:00,Strasbourg,Metz,2,2,1,1,0.788845,1.71894,0.5456000000000001,2.2322
136,15888,2020-12-13 16:00:00,Lille,Bordeaux,2,1,3,0,1.34583,0.804147,1.7934999999999999,0.8995
137,15895,2020-12-13 20:00:00,Paris Saint Germain,Lyon,0,1,0,3,0.310118,0.833608,0.7399,1.8811
138,15896,2020-12-16 18:00:00,Angers,Strasbourg,0,2,0,3,0.215122,0.510882,0.8747999999999999,1.5974999999999997
139,15899,2020-12-16 18:00:00,Dijon,Lille,0,2,0,3,0.171789,1.10314,0.4524,2.2422
140,15902,2020-12-16 18:00:00,Montpellier,Metz,0,2,0,3,0.892487,1.63826,0.714,2.0355
141,15903,2020-12-16 18:00:00,Nimes,Nice,0,2,0,3,0.994031,1.97897,0.6405000000000001,2.1359999999999997
142,15905,2020-12-16 18:00:00,Reims,Nantes,3,2,3,0,1.74124,2.08259,1.062,1.6482
143,15897,2020-12-16 20:00:00,Rennes,Marseille,2,1,3,0,1.16849,1.24235,1.2629000000000001,1.4297
144,15898,2020-12-16 20:00:00,Bordeaux,Saint-Etienne,1,2,0,3,0.552558,2.18745,0.2659,2.6017
145,15900,2020-12-16 20:00:00,Lyon,Brest,2,2,1,1,3.29974,1.28136,2.6339,0.2522
146,15901,2020-12-16 20:00:00,Monaco,Lens,0,3,0,3,0.928491,0.963125,1.2918,1.3683
147,15904,2020-12-16 20:00:00,Paris Saint Germain,Lorient,2,0,3,0,2.80047,1.30249,2.3817,0.4497
148,15910,2020-12-19 16:00:00,Metz,Lens,2,0,3,0,1.16038,1.14532,1.3398,1.3422
149,15909,2020-12-19 18:00:00,Marseille,Reims,1,1,1,1,1.50569,0.363146,2.3462,0.4127
150,15912,2020-12-19 20:00:00,Nice,Lyon,1,4,0,3,0.761993,3.1134,0.1263,2.8013999999999997
151,15906,2020-12-20 12:00:00,Brest,Montpellier,2,2,1,1,2.16892,0.522177,2.5237999999999996,0.3245
152,15907,2020-12-20 14:00:00,Dijon,Monaco,0,1,0,3,1.17666,1.12699,1.3972,1.2805
153,15911,2020-12-20 14:00:00,Nantes,Angers,1,1,1,1,0.573136,0.942065,0.9754,1.6594
154,15913,2020-12-20 14:00:00,Strasbourg,Bordeaux,0,2,0,3,1.0111,1.30968,1.0985,1.6025
155,15914,2020-12-20 14:00:00,Saint-Etienne,Nimes,2,2,1,1,2.94469,1.50557,2.3814,0.4428
156,15908,2020-12-20 16:00:00,Lorient,Rennes,0,3,0,3,1.0355,1.00048,1.4122999999999999,1.2734
157,15915,2020-12-20 20:00:00,Lille,Paris Saint Germain,0,0,1,1,0.394389,0.552443,1.0883,1.4282000000000001
158,15916,2020-12-23 18:00:00,Nice,Lorient,2,2,1,1,0.656687,2.13449,0.29269999999999996,2.5265
159,15919,2020-12-23 18:00:00,Bordeaux,Reims,1,3,0,3,1.2121,1.30331,1.2502,1.4389
160,15920,2020-12-23 18:00:00,Lens,Brest,2,1,3,0,2.02607,1.17648,2.0437,0.6952
161,15923,2020-12-23 18:00:00,Rennes,Metz,1,0,3,0,0.66303,0.83489,1.1496,1.4835
162,15925,2020-12-23 18:00:00,Nimes,Dijon,1,3,0,3,0.958657,1.60068,0.8563000000000001,1.8688
163,15917,2020-12-23 20:00:00,Montpellier,Lille,2,3,0,3,1.19046,1.70435,0.9015,1.8219
164,15918,2020-12-23 20:00:00,Angers,Marseille,2,1,3,0,0.780388,1.49756,0.6709,2.0677
165,15921,2020-12-23 20:00:00,Lyon,Nantes,3,0,3,0,3.9821,1.10394,2.7771999999999997,0.15849999999999997
166,15922,2020-12-23 20:00:00,Monaco,Saint-Etienne,2,2,1,1,0.680448,1.97218,0.40359999999999996,2.3994999999999997
167,15924,2020-12-23 20:00:00,Paris Saint Germain,Strasbourg,4,0,3,0,3.11615,0.417249,2.8955,0.06559999999999999
168,15927,2021-01-06 18:00:00,Lorient,Monaco,2,5,0,3,0.61232,2.81772,0.1131,2.82
169,15930,2021-01-06 18:00:00,Metz,Bordeaux,0,0,1,1,0.71749,0.667484,1.3843,1.2205
170,15931,2021-01-06 18:00:00,Nantes,Rennes,0,0,1,1,0.600663,0.490669,1.4187,1.1478000000000002
171,15934,2021-01-06 18:00:00,Strasbourg,Nimes,5,0,3,0,4.64764,0.826798,2.9628,0.0237
172,15935,2021-01-06 18:00:00,Brest,Nice,2,0,3,0,1.13297,1.37393,1.1598,1.5494999999999999
173,15926,2021-01-06 20:00:00,Lille,Angers,1,2,0,3,0.285307,0.413017,1.0765,1.3702
174,15928,2021-01-06 20:00:00,Lyon,Lens,3,2,3,0,1.82314,0.947234,2.0884,0.6762999999999999
175,15929,2021-01-06 20:00:00,Marseille,Montpellier,3,1,3,0,2.52375,1.17896,2.2986,0.5301
176,15932,2021-01-06 20:00:00,Reims,Dijon,0,0,1,1,0.878332,0.125669,2.2005000000000003,0.4605
177,15933,2021-01-06 20:00:00,Saint-Etienne,Paris Saint Germain,1,1,1,1,1.29987,1.39496,1.2812,1.4339
178,15936,2021-01-09 20:00:00,Bordeaux,Lorient,2,1,3,0,1.61234,1.06734,1.8248999999999997,0.8964000000000001
179,15937,2021-01-09 20:00:00,Dijon,Marseille,0,0,1,1,0.48883,1.80202,0.3671,2.444
180,15938,2021-01-09 20:00:00,Lens,Strasbourg,0,1,0,3,0.57533,1.57769,0.5408,2.2237999999999998
181,15939,2021-01-09 20:00:00,Metz,Nice,1,1,1,1,1.25558,1.48081,1.1189,1.5352999999999999
182,15940,2021-01-09 20:00:00,Monaco,Angers,3,0,3,0,2.30803,0.689403,2.5439,0.3053
183,15941,2021-01-09 20:00:00,Montpellier,Nantes,1,1,1,1,0.905512,1.31067,0.9999,1.6844999999999999
184,15942,2021-01-09 20:00:00,Nimes,Lille,0,1,0,3,0.34513,1.01419,0.6799,1.9842999999999997
185,15943,2021-01-09 20:00:00,Paris Saint Germain,Brest,3,0,3,0,2.91378,0.546939,2.7567000000000004,0.1626
186,15944,2021-01-09 20:00:00,Reims,Saint-Etienne,3,1,3,0,1.70535,1.28905,1.7465000000000002,0.9719
187,15945,2021-01-09 20:00:00,Rennes,Lyon,2,2,1,1,1.14894,1.11618,1.3338999999999999,1.3654
188,15952,2021-01-15 20:00:00,Montpellier,Monaco,2,3,0,3,0.55197,2.88799,0.1346,2.7938
189,15951,2021-01-16 16:00:00,Marseille,Nimes,1,2,0,3,2.16279,1.58781,1.8276,0.8934000000000001
190,15946,2021-01-16 20:00:00,Angers,Paris Saint Germain,0,1,0,3,0.937183,1.48664,0.9158,1.8002
191,15947,2021-01-17 12:00:00,Brest,Rennes,1,2,0,3,1.94951,1.4995,1.6836,1.0422
192,15953,2021-01-17 14:00:00,Nantes,Lens,1,1,1,1,1.15976,1.35642,1.1125,1.5172
193,15954,2021-01-17 14:00:00,Nice,Bordeaux,0,3,0,3,0.469882,3.61303,0.0461,2.9257999999999997
194,15955,2021-01-17 14:00:00,Strasbourg,Saint-Etienne,1,0,3,0,2.60986,1.25152,2.3485000000000005,0.46749999999999997
195,15948,2021-01-17 16:00:00,Lille,Reims,2,1,3,0,1.37991,0.265034,2.519,0.2909
196,15950,2021-01-17 20:00:00,Lyon,Metz,0,1,0,3,1.6386,1.4255,1.5227,1.217
197,15845,2021-01-20 22:00:00,Marseille,Lens,0,1,0,3,0.118724,1.55004,0.19720000000000001,2.6590000000000003
198,15962,2021-01-22 20:00:00,Paris Saint Germain,Montpellier,4,0,3,0,4.90921,0.15807,2.9919,0.0048000000000000004
199,15958,2021-01-23 16:00:00,Lens,Nice,0,1,0,3,1.18896,0.547266,1.9651,0.7249000000000001
200,15960,2021-01-23 20:00:00,Monaco,Marseille,3,1,3,0,1.87551,0.462549,2.5062,0.32520000000000004
201,15956,2021-01-24 12:00:00,Bordeaux,Angers,2,1,3,0,1.1096,1.71363,0.8931,1.8458999999999999
202,15957,2021-01-24 14:00:00,Dijon,Strasbourg,1,1,1,1,0.802784,2.7928,0.2074,2.6827
203,15959,2021-01-24 14:00:00,Metz,Nantes,2,0,3,0,0.833905,0.239963,1.9168,0.6862
204,15963,2021-01-24 14:00:00,Reims,Brest,1,0,3,0,1.18806,1.01943,1.4991,1.1961
205,15964,2021-01-24 16:00:00,Rennes,Lille,0,1,0,3,0.550276,0.796039,1.0480999999999998,1.5655999999999999
206,15965,2021-01-24 20:00:00,Saint-Etienne,Lyon,0,5,0,3,0.22255,2.19868,0.1498,2.7457
207,15949,2021-01-27 20:00:00,Lorient,Dijon,3,2,3,0,0.895978,1.6704,0.6984999999999999,2.0524
208,15970,2021-01-29 20:00:00,Lyon,Bordeaux,2,1,3,0,1.30049,0.73143,1.8620999999999999,0.8525999999999999
209,15972,2021-01-30 16:00:00,Montpellier,Lens,1,2,0,3,1.03811,1.07049,1.2866000000000002,1.4015000000000002
210,15974,2021-01-31 12:00:00,Nice,Saint-Etienne,0,1,0,3,0.435831,1.58746,0.4437,2.3429999999999995
211,15966,2021-01-31 14:00:00,Angers,Nimes,3,1,3,0,1.59464,0.9424,1.8868000000000003,0.8133999999999999
212,15968,2021-01-31 14:00:00,Brest,Metz,2,4,0,3,1.8688,1.50555,1.6263999999999998,1.0951
213,15969,2021-01-31 14:00:00,Lorient,Paris Saint Germain,3,2,3,0,1.56057,2.64181,0.6229,2.185
214,15975,2021-01-31 14:00:00,Strasbourg,Reims,0,1,0,3,0.995057,1.31697,1.0594000000000001,1.6441
215,15967,2021-01-31 16:00:00,Lille,Dijon,1,0,3,0,1.90817,0.370938,2.6458,0.226
216,15973,2021-01-31 20:00:00,Nantes,Monaco,1,2,0,3,1.23932,1.52441,1.1339,1.5674
217,15976,2021-02-03 18:00:00,Bordeaux,Lille,0,3,0,3,0.746258,1.99926,0.4529,2.3606000000000003
218,15979,2021-02-03 18:00:00,Metz,Montpellier,1,1,1,1,0.902049,1.02749,1.2433,1.4389
219,15982,2021-02-03 18:00:00,Reims,Angers,0,0,1,1,0.556903,0.251964,1.5858,0.9077999999999999
220,15983,2021-02-03 18:00:00,Rennes,Lorient,1,1,1,1,1.03454,0.620552,1.7471,0.9185000000000001
221,15985,2021-02-03 18:00:00,Strasbourg,Brest,2,2,1,1,0.610074,0.710748,1.155,1.4247
222,15977,2021-02-03 20:00:00,Dijon,Lyon,0,1,0,3,0.998017,2.26364,0.4877,2.3249000000000004
223,15978,2021-02-03 20:00:00,Lens,Marseille,2,2,1,1,1.53188,1.3201,1.4781,1.2336
224,15980,2021-02-03 20:00:00,Monaco,Nice,2,1,3,0,2.7347,0.426701,2.8741,0.0733
225,15981,2021-02-03 20:00:00,Paris Saint Germain,Nimes,3,0,3,0,1.69188,1.73501,1.3210000000000002,1.4161000000000001
226,15984,2021-02-03 20:00:00,Saint-Etienne,Nantes,1,1,1,1,1.50363,1.25487,1.5866,1.1438
227,15993,2021-02-06 16:00:00,Lorient,Reims,1,0,3,0,1.11747,0.779858,1.6966,0.9799
228,15994,2021-02-06 18:00:00,Lyon,Strasbourg,3,0,3,0,1.59649,0.242033,2.48,0.32330000000000003
229,15992,2021-02-06 20:00:00,Lens,Rennes,0,0,1,1,1.09008,0.549443,1.9491,0.7347
230,15991,2021-02-07 12:00:00,Brest,Bordeaux,2,1,3,0,2.03597,0.635508,2.3863000000000003,0.43389999999999995
231,15986,2021-02-07 14:00:00,Montpellier,Dijon,4,2,3,0,5.60551,1.31726,2.9662,0.0211
232,15988,2021-02-07 14:00:00,Nice,Angers,3,0,3,0,1.30901,0.620413,1.9455,0.759
233,15989,2021-02-07 14:00:00,Nimes,Monaco,3,4,0,3,1.54024,1.24576,1.6118000000000001,1.0987999999999998
234,15990,2021-02-07 14:00:00,Saint-Etienne,Metz,1,0,3,0,0.560201,0.327429,1.5158999999999998,1.0074
