,id,datetime,club_home,club_away,goal_home,goal_away,result,result_away,xG,xGA,xPoints,xPointsAway
137,23511,2023-12-16 20:00:00,Lens,Reims,2,0,3,0,1.26773,0.876139,1.7261,0.9808999999999999
138,23512,2023-12-17 12:00:00,Nantes,Brest,0,2,0,3,1.38959,1.8065,1.0150000000000001,1.7115999999999998
139,23506,2023-12-17 14:00:00,Toulouse,Rennes,0,0,1,1,0.686037,1.08165,0.9278,1.7396
140,23508,2023-12-17 14:00:00,Lorient,Strasbourg,1,2,0,3,1.17121,1.76122,0.8851,1.8367
141,23514,2023-12-17 14:00:00,Metz,Montpellier,0,1,0,3,0.850081,0.766157,1.3749999999999998,1.2633999999999999
142,23507,2023-12-17 16:05:00,Marseille,Clermont Foot,2,1,3,0,2.62654,0.131252,2.8904,0.0626
143,23510,2023-12-17 19:45:00,Lille,Paris Saint Germain,1,1,1,1,1.90778,1.39323,1.7841,0.9528
144,23515,2023-12-20 20:00:00,Paris Saint Germain,Metz,3,1,3,0,2.18199,0.149111,2.8080999999999996,0.1099
145,23516,2023-12-20 20:00:00,Strasbourg,Lille,2,1,3,0,0.805349,0.882407,1.2568,1.3957
146,23517,2023-12-20 20:00:00,Toulouse,Monaco,1,2,0,3,1.58928,2.26628,0.8925,1.8849
147,23518,2023-12-20 20:00:00,Lyon,Nantes,1,0,3,0,2.1113,0.351645,2.6780999999999997,0.20579999999999998
148,23519,2023-12-20 20:00:00,Nice,Lens,2,0,3,0,2.95792,0.539445,2.8308,0.111
149,23520,2023-12-20 20:00:00,Clermont Foot,Rennes,1,3,0,3,0.75621,2.31736,0.35409999999999997,2.4964
150,23521,2023-12-20 20:00:00,Reims,Le Havre,1,0,3,0,1.4252,0.459561,2.153,0.5762
151,23522,2023-12-20 20:00:00,Montpellier,Marseille,1,1,1,1,1.51091,1.20263,1.6502000000000001,1.0553
152,23523,2023-12-20 20:00:00,Brest,Lorient,4,0,3,0,1.59135,0.456656,2.3383,0.4417
153,23525,2024-01-12 20:00:00,Marseille,Strasbourg,1,1,1,1,1.56944,1.14984,1.7181000000000002,1.0182
154,23526,2024-01-13 16:00:00,Monaco,Reims,1,3,0,3,1.02592,1.91585,0.7012,2.0707
155,23524,2024-01-13 20:00:00,Rennes,Nice,2,0,3,0,1.82506,0.805568,2.2100999999999997,0.5706
156,23527,2024-01-14 12:00:00,Lille,Lorient,3,0,3,0,3.05553,0.122714,2.9715000000000003,0.015
157,23529,2024-01-14 14:00:00,Nantes,Clermont Foot,1,2,0,3,1.63891,1.22157,1.6989,1.0374
158,23531,2024-01-14 14:00:00,Metz,Toulouse,0,1,0,3,0.558992,0.952191,0.8146,1.8466
159,23532,2024-01-14 14:00:00,Brest,Montpellier,2,0,3,0,4.34723,0.462585,2.9594,0.0263
160,23530,2024-01-14 16:05:00,Le Havre,Lyon,3,1,3,0,1.47292,0.873358,1.8373,0.8716
161,23528,2024-01-14 19:45:00,Lens,Paris Saint Germain,0,2,0,3,2.68223,1.80377,1.9812999999999998,0.8104
162,23537,2024-01-26 20:00:00,Lyon,Rennes,2,3,0,3,0.96504,1.37472,0.9594,1.7361
163,23538,2024-01-27 16:00:00,Nice,Metz,1,0,3,0,1.97472,0.119776,2.7986999999999997,0.1128
164,23535,2024-01-27 20:00:00,Marseille,Monaco,2,2,1,1,3.46234,0.372187,2.9377,0.0379
165,23541,2024-01-28 12:00:00,Montpellier,Lille,0,0,1,1,1.37722,0.622726,2.019,0.7092
166,23536,2024-01-28 14:00:00,Lorient,Le Havre,3,3,1,1,1.63382,1.35726,1.567,1.1428
167,23539,2024-01-28 14:00:00,Clermont Foot,Strasbourg,1,1,1,1,1.53045,1.31652,1.4906,1.1984
168,23540,2024-01-28 14:00:00,Reims,Nantes,0,0,1,1,1.21383,1.40977,1.1315,1.5557
169,23534,2024-01-28 16:05:00,Toulouse,Lens,0,2,0,3,2.4207,1.17066,2.3351,0.48619999999999997
170,23533,2024-01-28 19:45:00,Paris Saint Germain,Brest,2,2,1,1,1.89797,1.07348,2.0442,0.6879000000000001
171,23542,2024-02-02 20:00:00,Strasbourg,Paris Saint Germain,1,2,0,3,2.57864,1.90654,1.8338999999999999,0.9269999999999999
172,23543,2024-02-03 16:00:00,Rennes,Montpellier,2,1,3,0,2.21096,0.797935,2.4455,0.39530000000000004
173,23548,2024-02-03 20:00:00,Nantes,Lens,0,1,0,3,0.711906,1.63838,0.6121,2.1456999999999997
174,23544,2024-02-04 12:00:00,Monaco,Le Havre,1,1,1,1,1.48516,0.149171,2.4941999999999998,0.2931
175,23545,2024-02-04 14:00:00,Lille,Clermont Foot,4,0,3,0,2.44237,0.81129,2.5112,0.32209999999999994
176,23547,2024-02-04 14:00:00,Reims,Toulouse,2,3,0,3,2.02418,1.74173,1.565,1.1618
177,23549,2024-02-04 14:00:00,Metz,Lorient,1,2,0,3,0.822983,1.37239,0.9117,1.8057
178,23550,2024-02-04 16:05:00,Brest,Nice,0,0,1,1,0.875796,0.67289,1.5402,1.1025
179,23546,2024-02-04 19:45:00,Lyon,Marseille,1,0,3,0,1.92161,0.511356,2.5567,0.2806
180,23553,2024-02-09 20:00:00,Marseille,Metz,1,1,1,1,2.39451,0.955249,2.3841,0.4398000000000001
181,23558,2024-02-10 16:00:00,Lens,Strasbourg,3,1,3,0,1.91964,1.66695,1.5676,1.171
182,23551,2024-02-10 20:00:00,Paris Saint Germain,Lille,3,1,3,0,2.43098,1.48271,2.0643000000000002,0.7128
183,23559,2024-02-11 12:00:00,Le Havre,Rennes,0,1,0,3,1.37399,1.18673,1.49,1.2172999999999998
184,23552,2024-02-11 14:00:00,Toulouse,Nantes,1,2,0,3,0.893343,0.497993,1.6530999999999998,0.9646
185,23554,2024-02-11 14:00:00,Lorient,Reims,2,0,3,0,2.29027,1.17008,2.1696999999999997,0.6412
186,23557,2024-02-11 14:00:00,Clermont Foot,Brest,1,1,1,1,1.19719,1.35687,1.2284,1.4729
187,23556,2024-02-11 16:05:00,Montpellier,Lyon,1,2,0,3,1.78103,1.29775,1.7456,0.9878
188,23555,2024-02-11 19:45:00,Nice,Monaco,2,3,0,3,2.16459,2.06475,1.4263000000000001,1.2931000000000001
189,23564,2024-02-16 20:00:00,Lyon,Nice,1,0,3,0,0.801467,0.685452,1.4366,1.1924
190,23563,2024-02-17 16:00:00,Lille,Le Havre,3,0,3,0,4.23306,0.29674,2.9883,0.0066
191,23566,2024-02-17 20:00:00,Nantes,Paris Saint Germain,0,2,0,3,2.13627,1.71895,1.7560000000000002,0.9670000000000001
192,23560,2024-02-18 12:00:00,Strasbourg,Lorient,1,3,0,3,1.71908,2.13729,1.0964,1.6691
193,23561,2024-02-18 14:00:00,Rennes,Clermont Foot,3,1,3,0,4.27182,0.755433,2.9306,0.0458
194,23562,2024-02-18 14:00:00,Monaco,Toulouse,1,2,0,3,1.69534,1.57778,1.4323000000000001,1.3141
195,23567,2024-02-18 14:00:00,Montpellier,Metz,3,0,3,0,3.04692,0.929361,2.6531,0.24320000000000003
196,23565,2024-02-18 16:05:00,Reims,Lens,1,1,1,1,1.04087,1.45983,1.0179999999999998,1.6825
197,23568,2024-02-18 19:45:00,Brest,Marseille,1,0,3,0,1.79901,0.49619,2.3663999999999996,0.4335
198,23570,2024-02-23 20:00:00,Metz,Lyon,1,2,0,3,1.76992,1.25668,1.7713,0.9658000000000001
199,23574,2024-02-24 16:00:00,Lorient,Nantes,0,1,0,3,0.620869,0.331772,1.6354000000000002,0.9121
200,23577,2024-02-24 20:00:00,Strasbourg,Brest,0,3,0,3,0.147244,1.75632,0.1524,2.7369
201,23572,2024-02-25 12:00:00,Lens,Monaco,2,3,0,3,2.863,2.33037,1.7262,1.0437
202,23571,2024-02-25 14:00:00,Le Havre,Reims,1,2,0,3,1.71847,3.16987,0.4885,2.3488
203,23573,2024-02-25 14:00:00,Nice,Clermont Foot,0,0,1,1,1.97032,2.46292,1.0163,1.7512999999999999
204,23576,2024-02-25 14:00:00,Toulouse,Lille,3,1,3,0,1.95824,0.599376,2.4311,0.3941
205,23569,2024-02-25 16:05:00,Paris Saint Germain,Rennes,1,1,1,1,1.88699,0.982428,2.1277,0.6019
206,23575,2024-02-25 19:45:00,Marseille,Montpellier,4,1,3,0,2.91179,1.09554,2.5656000000000003,0.30810000000000004
207,23580,2024-03-01 20:00:00,Monaco,Paris Saint Germain,0,0,1,1,2.44196,1.84721,1.8175,0.9654999999999999
208,23583,2024-03-02 16:00:00,Reims,Lille,0,1,0,3,0.533658,1.08259,0.764,1.9184
209,23582,2024-03-02 20:00:00,Clermont Foot,Marseille,1,5,0,3,0.737192,3.06861,0.1396,2.7838
210,23579,2024-03-03 12:00:00,Toulouse,Nice,2,1,3,0,1.50074,1.91177,1.0407,1.7055
211,23584,2024-03-03 14:00:00,Nantes,Metz,0,2,0,3,0.962736,2.36445,0.4035,2.4159
212,23585,2024-03-03 14:00:00,Montpellier,Strasbourg,2,2,1,1,1.55397,1.61588,1.2808,1.4383
213,23586,2024-03-03 14:00:00,Brest,Le Havre,1,0,3,0,1.2486,0.427329,2.1298,0.5941000000000001
214,23578,2024-03-03 16:05:00,Rennes,Lorient,1,2,0,3,1.48788,1.94566,0.9854,1.7578999999999998
215,23581,2024-03-03 19:45:00,Lyon,Lens,0,3,0,3,2.13225,3.35268,0.5968,2.2249000000000003
216,23592,2024-03-08 20:00:00,Nice,Montpellier,1,2,0,3,1.51018,1.66988,1.1832,1.5462
217,23590,2024-03-09 16:00:00,Lorient,Lyon,0,2,0,3,0.279234,2.37921,0.0877,2.8522
218,23593,2024-03-09 20:00:00,Lens,Brest,1,0,3,0,0.751467,0.522507,1.5727,1.0297
219,23587,2024-03-10 12:00:00,Paris Saint Germain,Reims,2,2,1,1,1.53515,1.51893,1.3154000000000001,1.409
220,23588,2024-03-10 14:00:00,Strasbourg,Monaco,0,1,0,3,0.268122,1.32837,0.4635,2.2728
221,23594,2024-03-10 14:00:00,Le Havre,Toulouse,1,0,3,0,1.2502,0.212288,2.3166,0.4194
222,23595,2024-03-10 14:00:00,Metz,Clermont Foot,1,0,3,0,1.82804,0.624762,2.3672999999999997,0.4341
223,23591,2024-03-10 16:00:00,Lille,Rennes,2,2,1,1,2.4764,1.21123,2.3087,0.4958
224,23589,2024-03-10 19:45:00,Marseille,Nantes,2,0,3,0,2.03657,0.651156,2.4591000000000003,0.3732
225,23597,2024-03-15 20:00:00,Toulouse,Lyon,2,3,0,3,2.0594,1.49785,1.8308,0.9344
226,23602,2024-03-16 16:00:00,Nantes,Strasbourg,1,3,0,3,0.709166,1.88754,0.47709999999999997,2.3263
227,23601,2024-03-16 20:00:00,Lens,Nice,1,3,0,3,1.36305,1.80693,0.9599,1.7852000000000001
228,23604,2024-03-17 12:00:00,Brest,Lille,1,1,1,1,1.4278,0.845861,1.8770000000000002,0.8444
229,23598,2024-03-17 14:00:00,Monaco,Lorient,2,2,1,1,3.43264,0.75287,2.8052,0.1292
230,23599,2024-03-17 14:00:00,Clermont Foot,Le Havre,2,1,3,0,1.17889,1.13876,1.4187,1.2591
231,23600,2024-03-17 14:00:00,Reims,Metz,2,1,3,0,1.57996,1.12407,1.7174,1.0148
232,23596,2024-03-17 16:05:00,Rennes,Marseille,2,0,3,0,1.59209,0.740416,2.1581,0.5735
233,23603,2024-03-17 19:45:00,Montpellier,Paris Saint Germain,2,6,0,3,2.51778,2.24298,1.6004999999999998,1.1712
234,23608,2024-03-29 20:00:00,Lille,Lens,2,1,3,0,1.60249,0.741746,2.0857,0.6729999999999999
